TiempoEjecucion,AnguloPitch,AnguloRoll,AnguloYaw,G_Pitch,G_Roll,G_Yaw,G_Pitch_filtrada,G_Roll_filtrada,G_Yaw_filtrada,Ax,Ay,Az,Ax_filtrada,Ay_filtrada,Az_filtrada,posZ,posZ_filtrada,velZ,motorDelantero,motorTrasero,motorDerecho,motorIzquierdo,EstadoEncendido,MensajesRecibidos
52.711776018,-1,-9,0,-3,-1,0,2,1,0,-133,55,36,10,47,4,0,0,0,106,111,114,106,1,4666
52.732780933,-2,-7,0,-2,-3,0,1,1,-1,73,-25,219,-120,46,244,0,0,0,106,112,110,110,1,4667
52.743541956,0,-5,0,-2,-6,0,0,1,-1,31,43,122,-154,20,157,0,0,0,106,112,110,110,1,4668
52.754947901,0,-5,0,-2,-6,0,0,1,-1,31,43,122,-154,20,157,0,0,0,119,101,109,109,1,4669
52.765765905,0,-5,0,-2,-5,0,-2,1,-1,31,43,122,-154,20,157,0,0,0,119,101,109,109,1,4670
52.785718918,-1,-4,0,-2,-7,0,-2,1,-1,30,-45,195,-43,3,105,0,0,0,104,114,114,105,1,4671
52.796698093,0,-5,0,-1,-4,0,-1,0,0,-54,81,195,76,2,138,0,0,0,104,115,107,111,1,4672
52.809861898,0,-5,0,-1,-4,0,-1,0,0,-54,81,195,76,2,138,0,0,0,104,115,107,111,1,4673
52.81884098,0,-5,0,-1,-4,0,0,1,0,-54,81,195,76,2,138,0,0,0,113,107,104,114,1,4674
52.840687036,-2,-4,0,-1,-3,0,0,1,0,32,-158,187,73,4,194,0,0,0,110,110,106,112,1,4675
52.849628925,-1,-3,0,-1,-3,0,2,0,0,55,87,27,-7,-5,212,0,0,0,110,110,106,112,1,4676
52.861020088,-1,-3,0,-1,-3,0,2,0,0,55,87,27,-7,-5,212,0,0,0,110,110,110,107,1,4677
52.87171793,-1,-3,0,-1,-2,0,2,-1,0,55,87,27,-7,-5,212,0,0,0,110,110,110,107,1,4678
52.891978025,-2,-2,0,-1,-3,0,2,-1,0,48,-93,126,-31,-26,216,0,0,0,109,111,108,111,1,4679
52.907332897,0,-1,0,-2,-2,0,0,-3,1,66,76,235,28,-34,0,0,0,0,109,111,108,111,1,4680
52.914176941,0,-1,0,-2,-2,0,0,-3,1,66,76,235,28,-34,0,0,0,0,109,110,110,109,1,4681
52.924709082,0,-1,0,-2,-2,0,0,-1,1,66,76,235,28,-34,0,0,0,0,109,110,110,109,1,4682
52.94583106,-1,0,0,-2,-1,0,0,0,0,48,-24,252,83,-14,59,0,0,0,114,104,112,108,1,4683
52.956824064,-1,0,0,-1,0,0,0,2,0,-17,-21,29,75,11,65,0,0,0,114,104,112,108,1,4684
52.967696905,-1,0,0,-1,0,0,0,2,0,-17,-21,29,75,11,65,0,0,0,111,109,107,112,1,4685
52.979700088,-1,0,0,-1,0,0,-1,2,0,-17,-21,29,75,11,65,0,0,0,111,109,107,112,1,4686
52.998653889,-1,-3,0,-1,0,0,-1,2,0,-160,0,250,27,13,13,0,0,0,109,109,110,110,1,4687
53.009685039,0,0,0,-1,0,0,-3,0,0,152,126,209,-25,-3,233,0,0,0,109,108,110,110,1,4688
53.020777941,0,0,0,-1,0,0,-3,0,0,152,126,209,-25,-3,233,0,0,0,109,108,110,110,1,4689
53.031845093,0,0,0,-1,0,0,-2,-1,0,152,126,209,-25,-3,233,0,0,0,111,108,109,110,1,4690
53.05169487,1,0,0,-1,-1,0,0,-1,0,-10,54,175,-48,5,238,0,0,0,103,116,109,110,1,4691
53.06299901,0,0,0,0,-1,0,0,0,-1,-2,-47,179,-13,52,232,0,0,0,103,116,109,110,1,4692
53.073755026,0,0,0,0,-1,0,0,0,-1,-2,-47,179,-13,52,232,0,0,0,114,102,114,107,1,4693
53.087563991,0,0,0,0,-1,0,0,0,-1,-2,-47,179,-13,52,232,0,0,0,114,102,114,107,1,4694
53.105711937,0,0,0,1,0,0,0,0,-1,91,24,223,44,74,195,0,0,0,113,108,106,111,1,4695
53.116586923,2,-1,0,1,0,0,0,1,0,-89,63,147,54,33,169,0,0,0,113,108,106,111,1,4696
53.127713919,2,-1,0,1,0,0,0,1,0,-89,63,147,54,33,169,0,0,0,107,114,111,106,1,4697
