TiempoEjecucion,AnguloPitch,AnguloRoll,AnguloYaw,G_Pitch,G_Roll,G_Yaw,G_Pitch_filtrada,G_Roll_filtrada,G_Yaw_filtrada,Ax,Ay,Az,Ax_filtrada,Ay_filtrada,Az_filtrada,posZ,posZ_filtrada,velZ,motorDelantero,motorTrasero,motorDerecho,motorIzquierdo,EstadoEncendido,MensajesRecibidos
139.120685101,15,15,-109,-33,24,3,-34,35,-2,17,31,182,17,31,182,96,92,0,0,0,0,0,0,12662
139.13160801,15,15,-109,-33,24,3,-34,35,-2,17,28,185,17,28,185,96,92,0,0,0,0,0,0,12663
139.142608166,14,14,-108,-37,26,5,-35,27,-1,17,28,185,17,28,185,96,92,0,0,0,0,0,0,12664
139.153825999,14,14,-108,-37,26,5,-35,27,-1,13,19,188,13,19,188,90,92,0,0,0,0,0,0,12665
139.164582015,13,14,-108,-44,28,4,-35,23,1,13,19,188,13,19,188,90,92,0,0,0,0,0,0,12666
139.176138163,13,14,-108,-44,28,4,-35,23,1,13,12,195,13,12,195,90,92,0,0,0,0,0,0,12667
139.186985016,12,13,-108,-44,37,0,-37,25,4,13,12,195,13,12,195,90,92,0,0,0,0,0,0,12668
139.197656155,12,13,-108,-44,37,0,-37,25,4,11,4,203,11,4,203,85,91,0,0,0,0,0,0,12669
139.208739996,11,13,-108,-39,49,-3,-41,30,5,11,4,203,11,4,203,85,91,0,0,0,0,0,0,12670
139.220017195,11,13,-108,-39,49,-3,-41,30,5,9,4,210,9,4,210,85,91,0,0,0,0,0,0,12671
139.232120038,10,12,-109,-39,57,-6,-44,38,1,9,4,210,9,4,210,85,91,0,0,0,0,0,0,12672
139.241816044,9,12,-109,-41,61,-6,-42,47,-3,2,-5,220,2,-5,220,79,90,-1,0,0,0,0,0,12673
139.255290032,8,12,-109,-43,64,-6,-39,57,-6,2,-5,220,2,-5,220,79,90,-1,0,0,0,0,0,12674
139.263998986,8,12,-109,-43,64,-6,-39,57,-6,0,-8,234,0,-8,234,79,90,-1,0,0,0,0,0,12675
139.275094986,7,11,-109,-45,77,-9,-39,63,-7,0,-8,234,0,-8,234,79,90,-1,0,0,0,0,0,12676
139.285586119,7,11,-109,-45,77,-9,-39,63,-7,-11,-2,242,-11,-2,242,74,88,-1,0,0,0,0,0,12677
139.296754122,6,11,-109,-46,88,-11,-43,68,-7,-11,-2,242,-11,-2,242,74,88,-1,0,0,0,0,0,12678
139.307720185,6,11,-109,-46,88,-11,-43,68,-7,-26,-1,252,-26,-1,252,74,88,-1,0,0,0,0,0,12679
139.318753005,5,10,-109,-52,83,-8,-46,74,-8,-26,-1,252,-26,-1,252,74,88,-1,0,0,0,0,0,12680
139.332209111,5,10,-109,-52,83,-8,-46,74,-8,-34,-8,4,-34,-8,4,69,87,-1,0,0,0,0,0,12681
139.343953133,4,10,-109,-56,72,-8,-48,83,-10,-34,-8,4,-34,-8,4,69,87,-1,0,0,0,0,0,12682
139.351616145,4,9,-109,-56,72,-8,-48,83,-10,-40,-12,13,-40,-12,13,69,87,-1,0,0,0,0,0,12683
139.362647057,3,9,-109,-56,67,-8,-51,85,-10,-40,-12,13,-40,-12,13,69,87,-1,0,0,0,0,0,12684
139.376106978,2,8,-109,-54,66,-7,-54,77,-8,-48,-18,21,-48,-18,21,64,84,-2,0,0,0,0,0,12685
139.385097981,2,8,-109,-51,57,-4,-56,66,-7,-48,-18,21,-48,-18,21,64,84,-2,0,0,0,0,0,12686
139.395735026,1,7,-109,-51,57,-4,-56,66,-7,-56,-24,24,-56,-24,24,64,84,-2,0,0,0,0,0,12687
139.407238007,1,7,-109,-51,40,-2,-55,59,-6,-56,-24,24,-56,-24,24,64,84,-2,0,0,0,0,0,12688
